"","Time","Read","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11"
"341",0.236655,"CFP",3977,2173,1381,636,308,157,12,28,0,11,10,156,79,61,18,48,31,26,8,0,0,9,151,91,44,36,24,30,0,25,17,23,10
"342",0.23735,"CFP",3984,2178,1379,628,344,160,32,0,0,25,0,126,97,46,21,9,38,24,0,36,0,20,182,113,73,19,24,0,9,0,27,0,26
"343",0.238044,"CFP",3975,2229,1379,644,320,155,16,4,0,13,0,155,94,36,23,27,0,28,25,5,6,20,163,78,75,60,40,44,28,0,18,26,7
"344",0.238738,"CFP",3985,2216,1365,619,317,170,23,29,4,24,1,141,103,42,19,46,32,23,23,27,15,0,189,112,62,18,38,29,25,0,0,22,0
"345",0.239433,"CFP",3934,2205,1354,648,306,150,0,1,0,0,0,110,91,40,52,17,4,0,1,0,16,23,139,102,37,1,3,0,9,22,32,3,11
"346",0.240127,"CFP",3931,2191,1354,643,296,145,0,10,0,0,0,115,108,80,40,35,18,0,0,11,0,0,199,87,52,57,29,39,0,0,0,22,0
"347",0.240822,"CFP",3917,2128,1341,653,343,174,0,28,0,0,0,145,90,77,35,39,14,0,18,24,13,0,181,125,29,54,52,32,14,1,0,0,12
"348",0.241516,"CFP",3938,2187,1408,631,321,164,32,25,0,22,0,163,106,62,21,9,30,27,0,0,0,0,197,102,61,22,6,5,25,20,21,0,0
"349",0.242211,"CFP",3954,2151,1402,632,290,168,0,26,9,19,0,164,110,72,33,13,54,15,22,20,0,22,160,89,56,62,22,0,22,19,25,20,16
"350",0.242905,"CFP",3956,2151,1422,652,289,150,15,18,0,0,0,142,82,61,17,6,0,0,10,7,0,0,181,81,37,21,32,15,11,25,1,0,0
"351",0.2436,"CFP",3972,2189,1412,652,306,196,0,0,0,0,0,131,111,52,21,41,0,0,3,4,0,0,146,103,51,61,29,1,0,7,0,11,6
"352",0.244294,"CFP",3891,2155,1410,670,295,152,15,0,0,28,23,162,108,34,47,9,35,0,20,24,14,0,142,80,45,52,44,1,25,1,2,0,24
"353",0.244988,"CFP",4048,2172,1430,681,332,161,17,21,21,0,27,121,84,37,44,13,32,0,0,0,0,27,182,108,55,23,9,21,25,18,0,11,9
"354",0.245683,"CFP",3937,2244,1453,644,337,191,0,27,0,27,16,128,102,43,22,45,12,0,8,24,4,21,152,79,32,58,1,0,30,0,0,32,0
"355",0.246377,"CFP",4011,2188,1433,675,289,181,1,0,21,0,9,164,78,65,50,32,37,12,0,31,36,26,168,121,77,14,15,1,30,0,27,0,16
"356",0.247072,"CFP",3917,2205,1390,662,343,144,0,0,6,1,0,149,115,60,24,13,0,32,0,0,0,21,142,74,88,49,34,0,0,21,0,0,26
"357",0.247766,"CFP",3983,2205,1405,681,320,135,8,0,0,2,21,125,108,63,54,7,31,16,21,0,21,14,169,71,32,35,42,0,0,0,30,0,24
"358",0.248461,"CFP",4039,2187,1455,658,304,183,0,31,22,7,10,158,82,87,40,35,19,7,0,43,0,0,166,104,65,16,40,13,0,26,3,0,21
"359",0.249155,"CFP",4002,2123,1453,662,286,166,44,0,0,0,17,141,81,65,10,15,0,25,28,0,22,0,146,104,35,44,32,9,0,0,22,33,21
"360",0.24985,"CFP",3966,2140,1453,678,334,168,0,21,23,0,0,117,77,39,41,28,0,10,0,0,0,20,187,120,34,54,51,34,0,0,0,29,7
"361",0.000544,"GFP",154,95,51,22,41,4,31,28,14,7,4,48123,31650,19102,10365,5381,2833,6,25,27,0,13,490,338,206,124,56,71,35,30,0,0,16
"362",0.001238,"GFP",184,110,60,39,30,17,0,24,0,27,6,48840,31544,18996,10510,5492,2883,0,23,34,7,28,437,294,216,147,92,8,11,0,0,20,0
"363",0.001933,"GFP",151,91,88,15,48,47,0,23,27,0,26,49708,32600,19232,10413,5538,2824,0,7,0,3,0,457,336,222,119,104,48,35,7,0,27,10
"364",0.002627,"GFP",143,116,74,17,27,0,0,0,23,0,11,48050,33115,19279,10422,5557,2893,0,0,22,0,0,463,354,201,134,69,26,29,26,0,0,29
"365",0.003322,"GFP",184,124,79,33,17,68,0,28,2,0,27,49534,32975,19024,10377,5487,2927,30,4,0,8,30,475,386,220,173,59,74,0,0,6,0,7
"366",0.004016,"GFP",154,96,48,26,44,0,34,0,24,0,0,49464,32220,19091,10432,5431,2843,22,30,24,25,0,505,417,234,183,81,34,5,0,4,0,0
"367",0.004711,"GFP",173,118,75,23,51,0,0,0,28,21,0,49754,32109,19465,10547,5616,2807,0,25,28,6,0,565,381,274,182,51,21,28,0,1,0,17
"368",0.005405,"GFP",135,86,87,44,60,39,3,4,0,0,1,49835,32557,18788,10448,5607,2875,14,30,0,5,35,535,422,283,170,76,70,0,0,0,0,0
"369",0.0061,"GFP",193,97,45,22,48,29,15,0,12,26,0,49564,31997,18875,10352,5616,2908,0,10,32,0,19,552,434,309,221,81,39,3,0,24,27,0
"370",0.006794,"GFP",172,137,72,50,17,14,31,50,9,0,0,49466,33757,19003,10514,5520,2885,10,24,9,6,0,582,462,277,159,86,35,0,0,5,27,0
"371",0.007488,"GFP",154,81,51,45,12,39,28,24,6,0,0,49872,31986,18840,10574,5487,2846,31,0,19,0,0,623,475,305,210,128,44,1,32,0,0,0
"372",0.008183,"GFP",166,125,46,64,47,1,35,0,24,0,19,49866,31591,19040,10510,5473,2877,32,10,23,23,26,603,490,334,181,99,49,36,4,7,27,0
"373",0.008877,"GFP",169,139,56,41,16,26,13,29,0,0,0,50145,31988,18894,10485,5456,2816,0,0,18,34,0,666,503,340,210,89,46,0,18,0,16,32
"374",0.009572,"GFP",159,136,89,50,24,16,0,0,32,4,27,49195,31271,19536,10528,5541,2829,0,0,24,13,0,640,527,349,219,78,49,0,0,21,28,2
"375",0.010266,"GFP",169,117,83,40,23,21,0,0,0,0,0,50178,32045,19117,10286,5546,2869,0,12,20,30,35,690,541,396,231,144,69,0,43,14,0,16
"376",0.010961,"GFP",169,131,63,49,62,19,0,0,0,0,0,49746,32046,19285,10356,5438,2838,0,15,0,0,31,718,576,387,232,94,57,29,15,0,0,17
"377",0.011655,"GFP",215,91,51,57,11,46,32,1,23,0,0,49721,31452,18773,10378,5433,2783,0,0,49,25,25,730,570,374,226,121,77,9,0,4,24,12
"378",0.01235,"GFP",209,102,101,30,24,3,29,16,16,0,15,49675,31555,18478,10379,5480,2780,28,0,11,0,25,783,621,368,265,105,66,0,0,11,0,4
"379",0.013044,"GFP",171,106,89,39,5,6,36,29,34,1,13,49331,32035,18542,10257,5577,2804,0,0,6,0,0,781,620,415,276,115,87,19,30,45,0,8
"380",0.013738,"GFP",213,91,51,29,44,0,0,0,21,17,28,49867,30809,19324,10614,5613,2805,33,26,27,0,7,813,654,420,277,139,64,0,34,0,0,0
"381",0.014433,"GFP",207,125,85,28,36,0,0,0,22,0,11,50635,31303,18757,10271,5514,2802,0,6,27,9,0,837,698,459,266,122,109,31,0,14,23,14
"382",0.015127,"GFP",190,99,61,67,24,47,24,17,0,31,13,50064,32198,18703,10618,5476,2848,32,20,20,35,4,842,700,451,297,85,79,0,0,0,4,14
"383",0.015822,"GFP",167,147,102,64,16,0,0,0,0,34,11,50642,30952,19173,10502,5505,2799,15,0,22,28,24,906,708,452,311,131,67,0,3,33,38,0
"384",0.016516,"GFP",172,146,87,60,52,41,27,25,31,34,21,50466,31181,19327,10664,5597,2866,27,0,26,24,8,955,738,454,253,158,92,33,0,0,0,16
"385",0.017211,"GFP",216,144,89,35,49,38,0,15,22,0,0,50839,31195,18259,10067,5399,2677,52,24,8,51,0,951,729,443,259,164,108,0,12,22,37,0
"386",0.017905,"GFP",232,105,63,35,7,1,29,0,23,22,23,50577,31081,19336,10455,5427,2830,56,32,0,0,0,1029,752,480,272,160,89,0,12,17,36,0
"387",0.0186,"GFP",208,155,93,47,43,44,22,0,0,8,34,50223,31049,18989,10165,5633,2827,4,0,25,0,0,1038,772,504,261,171,70,30,22,12,18,2
"388",0.019294,"GFP",193,103,85,27,3,43,0,23,0,10,9,50456,31716,18681,10160,5494,2766,0,17,32,14,24,1088,788,490,277,158,61,36,43,0,0,0
"389",0.019988,"GFP",234,119,97,64,8,16,0,0,23,40,8,50929,31429,18482,10154,5395,2770,0,3,0,8,0,1059,819,520,305,169,70,29,31,23,18,0
"390",0.020683,"GFP",247,133,57,67,44,29,24,0,0,0,8,50184,31158,18393,9932,5397,2761,0,24,0,6,0,1135,870,526,336,135,110,53,20,0,25,0
"391",0.021377,"GFP",218,149,70,45,51,0,33,0,0,0,49,50218,31569,19244,10204,5419,2770,14,10,25,11,0,1199,848,546,328,169,108,7,6,32,29,7
"392",0.022072,"GFP",200,102,78,81,53,2,0,0,0,28,26,50017,31375,19215,10062,5355,2747,34,0,13,0,25,1189,829,472,293,150,105,6,48,25,0,10
"393",0.022766,"GFP",216,117,95,62,70,24,30,0,0,35,5,50819,31052,18837,10001,5348,2746,0,0,0,5,6,1230,853,502,306,159,119,11,0,9,26,0
"394",0.023461,"GFP",236,141,98,25,42,0,52,0,3,0,20,50934,31483,18526,10190,5390,2726,5,31,0,0,4,1261,863,518,334,129,90,1,0,0,10,0
"395",0.024155,"GFP",226,113,100,36,32,42,38,26,21,28,31,51304,30483,19589,10469,5381,2760,12,0,24,20,0,1238,852,541,300,162,77,0,16,0,0,14
"396",0.02485,"GFP",215,111,106,22,32,2,25,0,0,25,0,50177,31044,18646,10149,5389,2767,0,54,24,0,0,1275,900,541,355,142,80,37,11,24,0,20
"397",0.025544,"GFP",231,114,96,49,0,34,0,46,0,0,26,50415,31118,17989,9856,5392,2740,31,0,0,16,28,1267,934,545,302,137,134,29,0,8,4,21
"398",0.026238,"GFP",205,160,45,78,51,44,0,0,20,28,0,50722,30684,18610,10357,5307,2690,0,1,21,0,16,1303,904,542,303,148,109,6,0,0,0,33
"399",0.026933,"GFP",195,111,103,22,26,2,29,0,0,3,0,50418,30947,19162,10391,5342,2789,5,27,20,45,0,1350,958,526,349,144,117,0,18,0,20,22
"400",0.027627,"GFP",250,138,62,22,13,14,29,0,0,0,25,50579,31271,17850,9904,5398,2710,25,23,29,0,13,1387,962,574,336,178,81,29,23,0,27,41
"401",0.028322,"GFP",211,139,74,68,37,9,12,0,31,27,0,50973,30466,18780,10216,5398,2724,0,0,10,22,18,1402,965,594,342,188,85,38,1,18,0,24
"402",0.029016,"GFP",243,100,95,62,51,42,0,0,27,12,0,51443,30897,18802,9961,5316,2783,0,31,24,0,30,1389,937,563,363,152,119,16,22,18,0,0
"403",0.029711,"GFP",203,138,38,68,44,41,26,6,0,26,15,51126,30579,19177,10003,5151,2706,29,0,0,13,8,1425,946,567,350,200,97,0,0,6,10,0
"404",0.030405,"GFP",257,137,116,26,19,7,34,5,35,0,0,50705,30880,18391,10033,5310,2652,24,0,21,0,5,1465,1003,591,313,153,69,28,0,18,0,41
"405",0.0311,"GFP",234,112,116,71,32,0,8,26,0,0,0,51480,30627,18931,9870,5337,2670,28,0,0,0,0,1481,966,570,345,184,93,23,0,0,27,8
"406",0.031794,"GFP",204,127,89,75,39,40,0,0,0,22,6,51185,30161,17595,9691,5379,2653,4,0,4,4,2,1523,1032,564,341,180,80,0,0,37,25,0
"407",0.032488,"GFP",251,111,99,62,60,0,16,0,0,28,0,50748,30816,18752,10295,5424,2677,2,30,54,0,25,1490,1037,623,333,160,68,0,15,2,21,23
"408",0.033183,"GFP",199,172,77,51,48,23,0,0,0,4,26,50546,29920,17489,10018,5205,2683,27,0,24,18,0,1524,1004,594,370,194,99,0,29,0,0,0
"409",0.033877,"GFP",256,126,88,33,20,32,0,17,0,24,0,50505,29926,17503,9831,5153,2675,0,11,0,0,25,1567,1009,599,374,161,93,14,0,14,25,47
"410",0.034572,"GFP",208,115,67,22,13,5,0,0,6,17,20,50851,30530,17807,9745,5135,2636,0,0,0,0,0,1523,1020,575,305,195,65,2,0,22,2,0
"411",0.035266,"GFP",273,143,105,55,10,4,0,0,0,9,11,50347,30108,17464,9438,5216,2644,4,0,0,0,0,1630,1026,569,351,196,89,0,10,8,34,35
"412",0.035961,"GFP",256,123,75,65,52,0,12,5,32,2,0,50109,30397,17915,10078,5229,2611,22,0,24,0,5,1545,1005,602,378,188,118,0,0,24,0,22
"413",0.036655,"GFP",223,122,92,47,9,41,0,22,22,8,0,49946,30288,18351,9952,5084,2692,12,0,4,25,0,1567,1005,644,294,143,105,0,0,28,8,0
"414",0.03735,"GFP",226,145,94,43,56,4,32,0,0,25,0,49634,30140,17491,9814,5139,2621,9,31,0,0,33,1659,1006,590,357,191,109,0,19,12,19,4
"415",0.038044,"GFP",210,125,76,35,26,23,35,17,21,0,0,49417,30639,18252,10095,5316,2577,33,23,27,27,0,1612,1069,553,370,192,77,30,21,0,27,37
"416",0.038738,"GFP",248,149,106,34,14,40,0,32,1,29,8,49524,29957,16825,9950,4920,2596,21,0,0,25,18,1618,1111,578,299,144,78,7,13,5,23,18
"417",0.039433,"GFP",222,156,109,33,48,44,37,21,0,16,19,50361,30148,18122,9959,5125,2666,35,3,18,0,27,1680,1009,608,339,195,99,31,25,2,0,0
"418",0.040127,"GFP",269,124,103,68,19,3,4,23,34,27,0,49318,30417,17850,9801,5152,2628,26,6,27,26,0,1673,1043,590,343,184,118,13,31,10,28,0
"419",0.040822,"GFP",254,119,65,37,32,29,30,21,0,0,0,49727,30094,17564,9709,5178,2594,0,0,24,6,25,1708,1033,578,320,191,105,0,26,0,0,17
"420",0.041516,"GFP",235,162,87,35,43,39,32,15,21,29,5,49995,30003,17769,9682,5129,2629,0,0,20,20,0,1660,1062,575,326,166,90,9,0,0,9,26
"421",0.042211,"GFP",249,127,66,62,47,44,0,4,21,26,9,50486,29720,17869,10162,5243,2651,0,20,24,8,0,1680,1066,613,328,185,122,36,0,0,0,28
"422",0.042905,"GFP",272,131,68,30,58,48,13,0,27,24,3,50136,29935,17938,10010,5026,2632,0,21,26,13,25,1725,1009,626,368,178,82,27,28,0,0,8
"423",0.0436,"GFP",268,171,107,58,5,0,0,6,0,0,13,48534,29714,17762,9524,5051,2658,29,2,29,0,0,1743,1036,612,344,178,128,10,0,0,1,0
"424",0.044294,"GFP",229,170,87,34,28,0,0,0,39,20,0,50507,29670,18174,9742,5055,2615,0,34,26,0,26,1678,1082,596,362,201,106,0,10,0,0,21
"425",0.044988,"GFP",272,128,60,33,56,28,0,0,0,0,0,50805,29976,17879,9670,5144,2678,0,5,30,0,0,1718,1064,607,326,147,118,4,14,0,23,22
"426",0.045683,"GFP",237,158,61,35,0,5,28,29,25,15,5,47001,29732,18283,9956,4959,2582,0,0,6,0,0,1725,1021,624,315,142,70,30,0,20,7,25
"427",0.046377,"GFP",245,177,54,38,48,0,4,0,26,42,14,47668,29482,17555,9516,5021,2598,0,0,0,26,2,1745,1100,607,335,157,83,5,33,27,12,20
"428",0.047072,"GFP",292,156,119,27,35,1,0,6,0,0,30,47307,29149,17178,9160,4870,2664,27,0,33,0,5,1814,1038,559,321,189,117,29,0,7,0,16
"429",0.047766,"GFP",277,171,119,36,34,2,27,0,14,1,0,47657,29865,16905,9068,5054,2619,0,27,9,0,0,1743,1114,587,322,187,85,6,0,12,6,14
"430",0.048461,"GFP",259,156,80,73,57,18,13,27,0,0,22,47681,29777,17497,9575,4923,2652,28,0,22,0,30,1782,1061,587,359,165,123,20,0,28,0,0
"431",0.049155,"GFP",287,149,68,45,23,0,13,7,0,24,4,47393,29359,17280,9391,4934,2651,17,22,26,0,22,1745,1105,588,350,183,100,0,0,10,21,0
"432",0.04985,"GFP",232,126,126,65,39,9,27,0,0,21,0,46992,29487,17638,9738,4924,2603,35,4,39,0,0,1756,1099,573,370,143,107,30,0,2,30,21
"433",0.050544,"GFP",252,138,114,70,16,2,0,7,0,0,0,47770,29234,17318,9305,4940,2567,0,0,34,4,8,1749,1086,562,351,170,107,0,0,0,0,23
"434",0.051238,"GFP",301,150,82,57,15,0,36,32,0,28,37,47267,29097,16711,8982,4833,2539,28,30,18,3,40,1807,1089,598,354,210,75,0,24,0,10,0
"435",0.051933,"GFP",259,160,117,77,11,0,23,25,0,0,0,47087,29352,17009,9282,4928,2538,49,0,11,0,0,1821,1096,608,320,174,121,40,0,0,0,14
"436",0.052627,"GFP",268,135,82,29,33,25,0,0,16,0,25,47373,28940,17015,9147,4828,2610,18,23,0,10,0,1783,1079,605,357,138,85,6,20,17,13,19
"437",0.053322,"GFP",277,164,68,87,8,0,0,0,0,0,8,47647,29142,17155,9525,4848,2548,29,33,22,30,6,1809,1070,618,316,163,123,28,0,0,15,3
"438",0.054016,"GFP",300,183,111,56,8,0,0,11,23,0,0,47319,29024,17072,9042,4959,2538,0,13,0,26,26,1842,1105,609,345,160,118,14,15,4,28,19
"439",0.054711,"GFP",292,167,117,38,38,3,0,29,22,8,27,47150,28945,17358,9385,4926,2653,33,0,2,11,28,1807,1056,564,328,202,88,16,23,0,8,0
"440",0.055405,"GFP",278,131,67,42,36,37,0,0,14,18,21,47741,29047,16854,9043,4964,2552,0,18,26,43,25,1773,1075,585,323,198,118,35,11,0,0,0
"441",0.0561,"GFP",262,143,75,52,64,41,20,0,0,21,14,47233,28567,16884,9340,4707,2614,0,0,0,0,0,1824,1047,552,337,196,121,7,27,23,20,46
"442",0.056794,"GFP",290,140,94,67,37,40,0,0,0,0,30,46766,28769,17020,9245,4891,2580,13,20,0,0,0,1839,1060,545,304,200,125,27,0,0,6,0
"443",0.057488,"GFP",263,173,116,75,14,41,33,27,0,0,10,47297,29092,17112,9088,4815,2620,12,11,27,30,28,1821,1072,594,373,153,78,14,0,0,0,7
"444",0.058183,"GFP",240,156,85,37,72,27,28,24,7,23,23,46950,28873,17077,9346,4901,2548,0,9,10,32,10,1842,1062,580,352,153,89,0,25,14,0,5
"445",0.058877,"GFP",286,150,76,38,53,12,2,0,31,23,26,47247,28719,16474,8905,4880,2541,23,39,0,1,0,1833,1074,577,332,150,91,0,30,2,28,8
"446",0.059572,"GFP",253,171,116,56,38,29,29,14,0,0,0,47416,28817,16989,8948,4829,2526,0,6,0,8,21,1822,1079,588,360,163,85,0,0,0,0,0
"447",0.060266,"GFP",308,181,92,71,14,0,0,0,29,32,8,46686,28695,16685,8943,4888,2604,26,21,0,23,27,1819,1079,573,348,152,124,0,3,0,0,26
"448",0.060961,"GFP",255,141,124,70,54,49,0,17,0,21,0,47047,28966,16864,8471,4382,2545,32,17,11,24,6,1814,1068,559,314,160,129,0,0,26,0,12
"449",0.061655,"GFP",280,149,70,38,14,5,23,0,16,2,0,46750,28733,16851,9018,4875,2560,0,17,0,12,0,1808,1081,637,340,204,128,0,29,2,35,6
"450",0.06235,"GFP",267,172,107,38,6,0,0,28,0,25,17,46634,28622,16772,9068,4953,2586,30,21,0,0,0,1833,1047,579,347,186,126,9,0,32,33,25
"451",0.063044,"GFP",290,126,120,78,8,25,0,0,23,25,30,46756,28461,16423,8921,4855,2525,27,38,0,0,24,1779,1082,566,337,163,87,0,9,0,0,25
"452",0.063738,"GFP",295,158,74,27,52,40,0,0,0,1,0,46481,28903,16727,9310,4911,2599,0,0,0,18,21,1829,1076,560,328,168,117,30,28,0,0,0
"453",0.064433,"GFP",290,138,95,90,25,0,0,27,0,5,0,46559,28695,16698,9007,4967,2541,0,10,24,33,0,1817,1056,578,332,155,90,41,0,0,0,24
"454",0.065127,"GFP",256,147,89,52,32,39,46,31,0,0,0,47172,27815,16394,8856,4683,2597,1,0,27,16,24,1798,1056,569,355,176,88,0,25,29,41,0
"455",0.065822,"GFP",266,180,86,40,56,0,0,13,7,0,2,47082,28451,16680,8977,4815,2650,29,0,26,0,0,1785,1054,558,342,158,105,0,0,7,24,15
"456",0.066516,"GFP",292,176,60,68,51,54,28,0,0,24,28,46631,28555,16515,8977,5038,2599,33,0,43,0,0,1815,1072,575,318,167,89,0,0,24,4,6
"457",0.067211,"GFP",245,171,109,30,35,30,1,9,5,20,0,45852,27969,16615,9201,4771,2551,36,0,0,23,28,1796,1075,557,320,207,128,0,11,23,21,0
"458",0.067905,"GFP",267,151,75,30,24,6,0,0,2,0,8,46065,28382,16527,8764,4856,2624,29,25,0,0,0,1824,1079,604,343,167,127,0,25,19,13,15
"459",0.0686,"GFP",272,177,127,37,62,45,29,6,24,22,12,46647,28507,16352,8954,4831,2537,4,22,8,0,0,1820,1032,571,335,163,77,5,0,0,0,4
"460",0.069294,"GFP",261,129,117,87,11,44,25,0,24,13,11,46828,28393,16364,8876,4881,2543,0,0,0,0,0,1804,1046,572,353,145,117,4,24,19,26,0
"461",0.069988,"GFP",267,179,61,68,30,26,25,25,20,18,3,46187,28496,16683,8653,4892,2556,17,0,20,0,0,1789,1030,608,323,217,128,32,8,31,2,50
"462",0.070683,"GFP",254,146,113,28,13,44,0,31,12,0,30,46063,27958,16380,8800,4596,2619,12,20,0,25,0,1814,1040,590,317,144,118,0,3,0,0,3
"463",0.071377,"GFP",303,204,92,42,15,46,41,23,0,7,0,46443,28355,16784,8726,4720,2489,0,15,24,0,4,1821,1052,557,350,155,121,24,4,1,28,0
"464",0.072072,"GFP",298,185,69,41,14,12,0,25,0,16,26,46245,28410,16321,8894,4755,2595,0,0,0,0,19,1789,1079,607,324,176,125,30,0,2,0,10
"465",0.072766,"GFP",308,142,66,37,52,45,0,0,23,26,23,45620,28127,16311,8773,4857,2551,15,25,11,0,1,1812,1081,610,355,159,103,19,9,30,41,0
"466",0.073461,"GFP",299,163,75,15,47,11,60,0,21,22,30,46500,28473,16292,8891,4568,2519,27,22,2,0,0,1848,1029,539,299,186,98,0,0,6,18,0
"467",0.074155,"GFP",296,144,63,44,31,10,12,0,22,32,23,46063,28340,16161,8769,4686,2490,0,0,6,0,0,1778,1079,590,339,158,85,17,10,0,14,17
"468",0.07485,"GFP",311,144,75,46,39,29,0,11,14,10,0,45824,28249,16108,8967,4822,2495,0,0,0,0,0,1851,1063,574,317,149,74,0,0,0,32,5
"469",0.075544,"GFP",310,141,83,63,15,38,0,12,8,0,0,45477,28140,16287,9070,4904,2718,29,23,0,0,14,1875,1058,565,307,189,95,15,24,0,20,0
"470",0.076238,"GFP",317,181,99,41,52,5,28,25,9,0,31,46010,28073,15962,8656,4539,2635,9,29,0,0,0,1792,1042,606,303,201,116,15,4,25,32,28
"471",0.076933,"GFP",275,142,99,56,50,5,9,33,7,21,16,45608,27653,16168,8855,4801,2558,2,0,0,27,11,1814,1011,588,334,171,114,5,19,9,43,10
"472",0.077627,"GFP",293,165,119,63,30,17,0,47,30,22,0,46413,28728,16204,8628,4790,2582,31,17,0,0,0,1831,1087,596,326,196,143,0,19,0,0,12
"473",0.078322,"GFP",279,153,82,38,36,15,26,20,0,0,0,45487,28056,15730,8447,4677,2459,25,12,27,16,0,1848,1061,581,320,200,68,14,0,4,18,7
"474",0.079016,"GFP",292,177,91,53,57,30,0,0,28,9,24,44928,28002,16076,8783,4772,2475,12,11,0,15,5,1810,1040,593,350,208,104,0,0,8,19,0
"475",0.079711,"GFP",288,187,102,84,20,33,21,23,28,0,0,45248,27739,16046,8598,4727,2473,30,0,24,0,0,1793,1045,577,353,192,132,30,0,0,0,30
"476",0.080405,"GFP",281,178,101,72,80,0,30,0,44,1,9,45474,28121,15953,8851,4867,2542,34,9,27,0,0,1852,1055,568,302,168,118,0,12,0,27,3
"477",0.0811,"GFP",312,170,116,43,44,49,7,25,0,8,0,45328,27762,15943,8696,4828,2580,4,0,31,36,18,1785,1049,592,305,161,82,0,0,0,11,22
"478",0.081794,"GFP",316,152,109,57,1,53,0,0,0,9,7,45295,28105,16213,8537,4825,2485,0,24,0,0,6,1817,1020,585,313,209,74,0,0,0,19,26
"479",0.082488,"GFP",305,159,86,43,48,46,0,19,0,0,0,45034,28125,15901,8525,4801,2507,11,0,27,0,3,1805,1059,580,318,164,94,29,1,21,0,0
"480",0.083183,"GFP",291,196,73,75,57,9,28,12,23,0,25,45354,27681,15643,8667,4541,2505,30,6,0,26,0,1785,1028,585,333,155,86,0,0,27,24,30
"481",0.083877,"GFP",303,186,102,52,16,8,30,0,0,26,0,45089,27973,15904,8802,4643,2483,30,0,0,0,0,1814,1058,565,323,163,119,0,0,0,27,0
"482",0.084572,"GFP",285,174,79,84,63,16,0,34,31,0,16,45198,27972,15885,8610,4734,2575,0,0,43,12,0,1829,1031,523,337,186,92,1,25,19,0,19
"483",0.085266,"GFP",284,136,96,20,57,20,37,0,0,0,0,45182,27838,15863,8690,4777,2515,13,25,7,0,0,1786,1018,556,310,164,77,14,0,0,0,47
"484",0.085961,"GFP",322,138,80,39,49,30,0,0,6,0,0,45012,27735,15494,8491,4610,2500,0,1,0,0,0,1734,1068,563,334,181,126,0,0,17,10,4
"485",0.086655,"GFP",324,205,110,72,38,4,21,10,22,28,10,44876,27679,15823,8542,4732,2505,0,30,0,26,5,1764,1062,535,327,164,44,0,0,7,27,0
"486",0.08735,"GFP",312,142,81,65,23,34,18,24,8,22,5,44856,27711,16113,8456,4726,2426,0,0,6,0,0,1724,1022,537,312,164,146,3,31,26,31,12
"487",0.088044,"GFP",323,149,121,81,57,46,10,0,0,21,7,45359,27672,15743,8402,4528,2458,14,23,4,0,14,1772,1072,605,288,199,87,53,2,22,23,10
"488",0.088738,"GFP",287,189,83,62,49,26,5,11,26,25,8,44791,27907,16045,8441,4627,2516,33,12,0,9,26,1765,1011,543,322,182,102,7,10,34,21,0
"489",0.089433,"GFP",305,192,81,78,37,46,0,37,24,0,6,44414,27756,15604,8647,4780,2516,25,7,0,18,0,1751,1026,580,290,146,121,0,26,4,16,30
"490",0.090127,"GFP",308,154,122,37,40,4,9,0,23,0,8,44674,27417,16005,8364,4613,2456,31,7,25,0,4,1739,1035,552,334,157,106,11,0,17,0,14
"491",0.090822,"GFP",288,167,94,65,23,27,12,0,1,13,50,45187,27696,15627,8434,4624,2444,13,30,0,8,33,1725,1019,517,298,158,79,0,9,8,33,24
"492",0.091516,"GFP",311,145,55,73,25,37,46,8,28,0,27,44486,27372,15800,8508,4608,2476,0,23,0,0,7,1735,1018,552,325,169,87,9,10,9,0,31
"493",0.092211,"GFP",331,192,95,59,47,6,0,15,0,0,0,45149,27672,15617,8397,4558,2468,25,25,26,26,0,1710,1049,551,313,191,107,0,0,21,26,25
"494",0.092905,"GFP",295,189,81,77,18,0,39,27,0,25,0,44609,27334,15639,8710,4564,2423,6,0,26,20,0,1723,1058,577,317,189,116,20,0,0,0,0
"495",0.0936,"GFP",337,173,81,42,10,9,27,0,24,8,7,45030,27829,15722,8110,4588,2523,7,24,0,0,30,1701,1030,552,298,183,98,0,3,34,29,0
"496",0.094294,"GFP",268,179,121,53,38,24,22,1,25,24,22,44913,27780,15444,8247,4398,2430,11,18,0,0,0,1711,997,556,308,193,121,30,0,0,0,0
"497",0.094988,"GFP",272,155,80,93,20,40,29,18,21,27,6,44834,27540,15661,8274,4520,2445,0,8,0,0,23,1723,998,559,307,149,114,22,29,0,0,0
"498",0.095683,"GFP",324,172,88,91,21,8,0,0,26,24,15,44575,27516,15502,8435,4656,2451,0,0,25,7,20,1732,1041,568,350,163,85,26,0,0,0,0
"499",0.096377,"GFP",322,192,122,84,19,21,10,33,5,0,10,44226,27097,15711,8315,4813,2536,33,34,22,25,0,1726,1020,556,329,161,115,26,2,0,30,12
"500",0.097072,"GFP",290,159,72,77,4,4,15,17,0,26,32,44258,27175,15339,8389,4571,2446,0,37,28,6,24,1691,1045,552,314,165,107,0,26,6,12,28
"501",0.097766,"GFP",306,160,127,30,50,8,0,31,0,7,12,44201,27687,15602,8509,4479,2417,33,0,44,25,24,1717,985,528,318,152,117,0,21,0,0,19
